# ---------------------------------- WARNING ----------------------------------------,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,
# have not received Director's approval and as such are provisional and subject to,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,
#,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2012-01-11 22:44:35 EST       (vaww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 07134180 ARKANSAS RIVER NEAR GRANADA, CO.",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 07134180,,,,
#    DD parameter statistic   Description,,,,
"#    04   00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output: ,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,
#     P  Provisional data subject to revision.  ,,,,
#     e  Value has been estimated.  ,,,,
# ,,,,
agency_cd,site_no,datetime,04_00060_00003,04_00060_00003_cd
USGS,7134180,12/26/2000,127,A
USGS,7134180,12/27/2000,133,A
USGS,7134180,12/28/2000,143,A
USGS,7134180,12/29/2000,141,A
USGS,7134180,12/30/2000,136,A
USGS,7134180,12/31/2000,136,A
USGS,7134180,1/1/2001,132,A
USGS,7134180,1/2/2001,133,A
USGS,7134180,1/3/2001,132,A
USGS,7134180,1/4/2001,138,A
USGS,7134180,1/5/2001,137,A
USGS,7134180,1/6/2001,138,A
USGS,7134180,1/7/2001,137,A
USGS,7134180,1/8/2001,132,A
USGS,7134180,1/9/2001,132,A
USGS,7134180,1/10/2001,137,A
USGS,7134180,1/11/2001,135,A
USGS,7134180,1/12/2001,131,A
USGS,7134180,1/13/2001,134,A
USGS,7134180,1/14/2001,130,A
USGS,7134180,1/15/2001,128,A
USGS,7134180,1/16/2001,138,A
USGS,7134180,1/17/2001,123,A
USGS,7134180,1/18/2001,111,A
USGS,7134180,1/19/2001,130,A
USGS,7134180,1/20/2001,132,A
USGS,7134180,1/21/2001,132,A
USGS,7134180,1/22/2001,129,A
USGS,7134180,1/23/2001,130,A
USGS,7134180,1/24/2001,131,A
USGS,7134180,1/25/2001,131,A
USGS,7134180,1/26/2001,135,A
USGS,7134180,1/27/2001,136,A
USGS,7134180,1/28/2001,135,A
USGS,7134180,1/29/2001,134,A
USGS,7134180,1/30/2001,136,A
USGS,7134180,1/31/2001,127,A
USGS,7134180,2/1/2001,125,A
USGS,7134180,2/2/2001,124,A
USGS,7134180,2/3/2001,128,A
USGS,7134180,2/4/2001,132,A
USGS,7134180,2/5/2001,133,A
USGS,7134180,2/6/2001,135,A
USGS,7134180,2/7/2001,138,A
USGS,7134180,2/8/2001,141,A
USGS,7134180,2/9/2001,130,A
USGS,7134180,2/10/2001,119,A
USGS,7134180,2/11/2001,134,A
USGS,7134180,2/12/2001,137,A
USGS,7134180,2/13/2001,143,A
USGS,7134180,2/14/2001,139,A
USGS,7134180,2/15/2001,135,A
USGS,7134180,2/16/2001,132,A
USGS,7134180,2/17/2001,127,A
USGS,7134180,2/18/2001,126,A
USGS,7134180,2/19/2001,133,A
USGS,7134180,2/20/2001,127,A
USGS,7134180,2/21/2001,127,A
USGS,7134180,2/22/2001,127,A
USGS,7134180,2/23/2001,128,A
USGS,7134180,2/24/2001,133,A
USGS,7134180,2/25/2001,132,A
USGS,7134180,2/26/2001,127,A
USGS,7134180,2/27/2001,124,A
USGS,7134180,2/28/2001,122,A
USGS,7134180,3/1/2001,125,A
USGS,7134180,3/2/2001,135,A
USGS,7134180,3/3/2001,127,A
USGS,7134180,3/4/2001,123,A
USGS,7134180,3/5/2001,122,A
USGS,7134180,3/6/2001,118,A
USGS,7134180,3/7/2001,112,A
USGS,7134180,3/8/2001,109,A
USGS,7134180,3/9/2001,104,A
USGS,7134180,3/10/2001,103,A
USGS,7134180,3/11/2001,105,A
USGS,7134180,3/12/2001,109,A
USGS,7134180,3/13/2001,110,A
USGS,7134180,3/14/2001,107,A
USGS,7134180,3/15/2001,101,A
USGS,7134180,3/16/2001,105,A
USGS,7134180,3/17/2001,112,A
USGS,7134180,3/18/2001,120,A
USGS,7134180,3/19/2001,122,A
USGS,7134180,3/20/2001,112,A
USGS,7134180,3/21/2001,106,A
USGS,7134180,3/22/2001,104,A
USGS,7134180,3/23/2001,103,A
USGS,7134180,3/24/2001,100,A
USGS,7134180,3/25/2001,101,A
USGS,7134180,3/26/2001,118,A
USGS,7134180,3/27/2001,117,A
USGS,7134180,3/28/2001,121,A
USGS,7134180,3/29/2001,117,A
USGS,7134180,3/30/2001,120,A
USGS,7134180,3/31/2001,111,A
USGS,7134180,4/1/2001,108,A
USGS,7134180,4/2/2001,107,A
USGS,7134180,4/3/2001,115,A
USGS,7134180,4/4/2001,118,A
USGS,7134180,4/5/2001,110,A
USGS,7134180,4/6/2001,105,A
USGS,7134180,4/7/2001,99,A
USGS,7134180,4/8/2001,94,A
USGS,7134180,4/9/2001,92,A
USGS,7134180,4/10/2001,91,A
USGS,7134180,4/11/2001,88,A
USGS,7134180,4/12/2001,94,A
USGS,7134180,4/13/2001,104,A
USGS,7134180,4/14/2001,94,A
USGS,7134180,4/15/2001,80,A
USGS,7134180,4/16/2001,72,A
USGS,7134180,4/17/2001,64,A
USGS,7134180,4/18/2001,59,A
USGS,7134180,4/19/2001,47,A
USGS,7134180,4/20/2001,36,A:e
USGS,7134180,4/21/2001,35,A:e
USGS,7134180,4/22/2001,33,A:e
USGS,7134180,4/23/2001,33,A:e
USGS,7134180,4/24/2001,30,A:e
USGS,7134180,4/25/2001,28,A:e
USGS,7134180,4/26/2001,27,A:e
USGS,7134180,4/27/2001,26,A
USGS,7134180,4/28/2001,23,A
USGS,7134180,4/29/2001,22,A
USGS,7134180,4/30/2001,18,A
USGS,7134180,5/1/2001,18,A
USGS,7134180,5/2/2001,18,A
USGS,7134180,5/3/2001,20,A
USGS,7134180,5/4/2001,34,A
USGS,7134180,5/5/2001,72,A
USGS,7134180,5/6/2001,84,A
USGS,7134180,5/7/2001,86,A
USGS,7134180,5/8/2001,81,A
USGS,7134180,5/9/2001,55,A
USGS,7134180,5/10/2001,47,A
USGS,7134180,5/11/2001,47,A
USGS,7134180,5/12/2001,46,A
USGS,7134180,5/13/2001,44,A
USGS,7134180,5/14/2001,44,A
USGS,7134180,5/15/2001,44,A
USGS,7134180,5/16/2001,44,A
USGS,7134180,5/17/2001,69,A
USGS,7134180,5/18/2001,71,A
USGS,7134180,5/19/2001,141,A
USGS,7134180,5/20/2001,493,A
USGS,7134180,5/21/2001,593,A
USGS,7134180,5/22/2001,527,A
USGS,7134180,5/23/2001,268,A
USGS,7134180,5/24/2001,156,A
USGS,7134180,5/25/2001,128,A
USGS,7134180,5/26/2001,114,A
USGS,7134180,5/27/2001,106,A
USGS,7134180,5/28/2001,100,A
USGS,7134180,5/29/2001,109,A
USGS,7134180,5/30/2001,176,A
USGS,7134180,5/31/2001,134,A
USGS,7134180,6/1/2001,113,A
USGS,7134180,6/2/2001,100,A
USGS,7134180,6/3/2001,100,A
USGS,7134180,6/4/2001,102,A
USGS,7134180,6/5/2001,94,A
USGS,7134180,6/6/2001,88,A
USGS,7134180,6/7/2001,87,A
USGS,7134180,6/8/2001,518,A
USGS,7134180,6/9/2001,673,A
USGS,7134180,6/10/2001,208,A
USGS,7134180,6/11/2001,129,A
USGS,7134180,6/12/2001,93,A
USGS,7134180,6/13/2001,48,A
USGS,7134180,6/14/2001,35,A
USGS,7134180,6/15/2001,29,A
USGS,7134180,6/16/2001,28,A
USGS,7134180,6/17/2001,27,A
USGS,7134180,6/18/2001,27,A
USGS,7134180,6/19/2001,62,A
USGS,7134180,6/20/2001,260,A
USGS,7134180,6/21/2001,409,A
USGS,7134180,6/22/2001,236,A
USGS,7134180,6/23/2001,195,A
USGS,7134180,6/24/2001,466,A
USGS,7134180,6/25/2001,517,A
USGS,7134180,6/26/2001,569,A
USGS,7134180,6/27/2001,639,A
USGS,7134180,6/28/2001,670,A
USGS,7134180,6/29/2001,660,A
USGS,7134180,6/30/2001,647,A
USGS,7134180,7/1/2001,629,A
USGS,7134180,7/2/2001,624,A
USGS,7134180,7/3/2001,608,A
USGS,7134180,7/4/2001,591,A
USGS,7134180,7/5/2001,578,A
USGS,7134180,7/6/2001,572,A
USGS,7134180,7/7/2001,562,A
USGS,7134180,7/8/2001,558,A
USGS,7134180,7/9/2001,547,A
USGS,7134180,7/10/2001,547,A
USGS,7134180,7/11/2001,545,A
USGS,7134180,7/12/2001,539,A
USGS,7134180,7/13/2001,565,A
USGS,7134180,7/14/2001,751,A
USGS,7134180,7/15/2001,834,A
USGS,7134180,7/16/2001,475,A
USGS,7134180,7/17/2001,554,A
USGS,7134180,7/18/2001,602,A
USGS,7134180,7/19/2001,542,A
USGS,7134180,7/20/2001,526,A
USGS,7134180,7/21/2001,539,A
USGS,7134180,7/22/2001,552,A
USGS,7134180,7/23/2001,545,A
USGS,7134180,7/24/2001,554,A
USGS,7134180,7/25/2001,557,A
USGS,7134180,7/26/2001,570,A
USGS,7134180,7/27/2001,653,A
USGS,7134180,7/28/2001,646,A
USGS,7134180,7/29/2001,608,A
USGS,7134180,7/30/2001,566,A
USGS,7134180,7/31/2001,541,A
USGS,7134180,8/1/2001,590,A
USGS,7134180,8/2/2001,601,A
USGS,7134180,8/3/2001,591,A
USGS,7134180,8/4/2001,584,A
USGS,7134180,8/5/2001,564,A
USGS,7134180,8/6/2001,563,A
USGS,7134180,8/7/2001,570,A
USGS,7134180,8/8/2001,557,A
USGS,7134180,8/9/2001,550,A
USGS,7134180,8/10/2001,555,A
USGS,7134180,8/11/2001,534,A
USGS,7134180,8/12/2001,525,A
USGS,7134180,8/13/2001,520,A
USGS,7134180,8/14/2001,426,A
USGS,7134180,8/15/2001,302,A
USGS,7134180,8/16/2001,277,A
USGS,7134180,8/17/2001,234,A
USGS,7134180,8/18/2001,160,A
USGS,7134180,8/19/2001,135,A
USGS,7134180,8/20/2001,129,A
USGS,7134180,8/21/2001,125,A
USGS,7134180,8/22/2001,120,A
USGS,7134180,8/23/2001,119,A
USGS,7134180,8/24/2001,119,A
USGS,7134180,8/25/2001,124,A
USGS,7134180,8/26/2001,124,A
USGS,7134180,8/27/2001,126,A
USGS,7134180,8/28/2001,118,A
USGS,7134180,8/29/2001,93,A
USGS,7134180,8/30/2001,89,A
USGS,7134180,8/31/2001,79,A
USGS,7134180,9/1/2001,71,A
USGS,7134180,9/2/2001,71,A
USGS,7134180,9/3/2001,71,A
USGS,7134180,9/4/2001,71,A
USGS,7134180,9/5/2001,71,A
USGS,7134180,9/6/2001,70,A
USGS,7134180,9/7/2001,69,A
USGS,7134180,9/8/2001,70,A
USGS,7134180,9/9/2001,70,A
USGS,7134180,9/10/2001,65,A
USGS,7134180,9/11/2001,58,A
USGS,7134180,9/12/2001,54,A
USGS,7134180,9/13/2001,52,A
USGS,7134180,9/14/2001,51,A
USGS,7134180,9/15/2001,59,A
USGS,7134180,9/16/2001,184,A
USGS,7134180,9/17/2001,244,A
USGS,7134180,9/18/2001,262,A
USGS,7134180,9/19/2001,233,A
USGS,7134180,9/20/2001,222,A
USGS,7134180,9/21/2001,182,A
USGS,7134180,9/22/2001,118,A
USGS,7134180,9/23/2001,96,A
USGS,7134180,9/24/2001,93,A
USGS,7134180,9/25/2001,85,A
USGS,7134180,9/26/2001,83,A
USGS,7134180,9/27/2001,78,A
USGS,7134180,9/28/2001,77,A
USGS,7134180,9/29/2001,75,A
USGS,7134180,9/30/2001,73,A
USGS,7134180,10/1/2001,72,A
USGS,7134180,10/2/2001,73,A
USGS,7134180,10/3/2001,73,A
USGS,7134180,10/4/2001,74,A
USGS,7134180,10/5/2001,74,A
USGS,7134180,10/6/2001,75,A
USGS,7134180,10/7/2001,79,A
USGS,7134180,10/8/2001,83,A
USGS,7134180,10/9/2001,79,A
USGS,7134180,10/10/2001,79,A
USGS,7134180,10/11/2001,78,A
USGS,7134180,10/12/2001,79,A
USGS,7134180,10/13/2001,79,A
USGS,7134180,10/14/2001,79,A
USGS,7134180,10/15/2001,70,A
USGS,7134180,10/16/2001,62,A
USGS,7134180,10/17/2001,78,A
USGS,7134180,10/18/2001,90,A
USGS,7134180,10/19/2001,91,A
USGS,7134180,10/20/2001,93,A
USGS,7134180,10/21/2001,93,A
USGS,7134180,10/22/2001,95,A
USGS,7134180,10/23/2001,97,A
USGS,7134180,10/24/2001,97,A
USGS,7134180,10/25/2001,96,A
USGS,7134180,10/26/2001,95,A
USGS,7134180,10/27/2001,96,A
USGS,7134180,10/28/2001,98,A
USGS,7134180,10/29/2001,97,A
USGS,7134180,10/30/2001,95,A
USGS,7134180,10/31/2001,92,A
USGS,7134180,11/1/2001,89,A
USGS,7134180,11/2/2001,86,A
USGS,7134180,11/3/2001,84,A
USGS,7134180,11/4/2001,79,A
USGS,7134180,11/5/2001,70,A
USGS,7134180,11/6/2001,63,A
USGS,7134180,11/7/2001,60,A
USGS,7134180,11/8/2001,56,A
USGS,7134180,11/9/2001,53,A
USGS,7134180,11/10/2001,50,A
USGS,7134180,11/11/2001,47,A
USGS,7134180,11/12/2001,45,A
USGS,7134180,11/13/2001,43,A
USGS,7134180,11/14/2001,60,A
USGS,7134180,11/15/2001,74,A
USGS,7134180,11/16/2001,73,A
USGS,7134180,11/17/2001,71,A
USGS,7134180,11/18/2001,69,A
USGS,7134180,11/19/2001,65,A
USGS,7134180,11/20/2001,63,A
USGS,7134180,11/21/2001,62,A
USGS,7134180,11/22/2001,62,A
USGS,7134180,11/23/2001,66,A
USGS,7134180,11/24/2001,66,A
USGS,7134180,11/25/2001,65,A
USGS,7134180,11/26/2001,63,A
USGS,7134180,11/27/2001,62,A
USGS,7134180,11/28/2001,62,A
USGS,7134180,11/29/2001,65,A
USGS,7134180,11/30/2001,66,A
USGS,7134180,12/1/2001,72,A
USGS,7134180,12/2/2001,75,A
USGS,7134180,12/3/2001,75,A
USGS,7134180,12/4/2001,79,A
USGS,7134180,12/5/2001,79,A
USGS,7134180,12/6/2001,77,A
USGS,7134180,12/7/2001,77,A
USGS,7134180,12/8/2001,76,A
USGS,7134180,12/9/2001,76,A
USGS,7134180,12/10/2001,77,A
USGS,7134180,12/11/2001,79,A
USGS,7134180,12/12/2001,81,A
USGS,7134180,12/13/2001,78,A
USGS,7134180,12/14/2001,77,A
USGS,7134180,12/15/2001,78,A
USGS,7134180,12/16/2001,77,A
USGS,7134180,12/17/2001,76,A
USGS,7134180,12/18/2001,78,A
USGS,7134180,12/19/2001,76,A
USGS,7134180,12/20/2001,77,A
USGS,7134180,12/21/2001,78,A
USGS,7134180,12/22/2001,81,A
USGS,7134180,12/23/2001,78,A
USGS,7134180,12/24/2001,76,A
USGS,7134180,12/25/2001,76,A
USGS,7134180,12/26/2001,75,A
USGS,7134180,12/27/2001,76,A
USGS,7134180,12/28/2001,75,A
USGS,7134180,12/29/2001,72,A
USGS,7134180,12/30/2001,72,A
USGS,7134180,12/31/2001,71,A
USGS,7134180,1/1/2002,71,A
USGS,7134180,1/2/2002,72,A
USGS,7134180,1/3/2002,79,A
USGS,7134180,1/4/2002,88,A
USGS,7134180,1/5/2002,92,A
USGS,7134180,1/6/2002,95,A
USGS,7134180,1/7/2002,96,A
USGS,7134180,1/8/2002,94,A
USGS,7134180,1/9/2002,91,A
USGS,7134180,1/10/2002,90,A
USGS,7134180,1/11/2002,88,A
USGS,7134180,1/12/2002,86,A
USGS,7134180,1/13/2002,84,A
USGS,7134180,1/14/2002,80,A
USGS,7134180,1/15/2002,78,A
USGS,7134180,1/16/2002,76,A
USGS,7134180,1/17/2002,75,A
USGS,7134180,1/18/2002,74,A
USGS,7134180,1/19/2002,74,A
USGS,7134180,1/20/2002,73,A
USGS,7134180,1/21/2002,73,A
USGS,7134180,1/22/2002,74,A
USGS,7134180,1/23/2002,74,A
USGS,7134180,1/24/2002,71,A
USGS,7134180,1/25/2002,74,A
USGS,7134180,1/26/2002,77,A
USGS,7134180,1/27/2002,76,A
USGS,7134180,1/28/2002,75,A
USGS,7134180,1/29/2002,75,A
USGS,7134180,1/30/2002,73,A
USGS,7134180,1/31/2002,77,A
USGS,7134180,2/1/2002,79,A
USGS,7134180,2/2/2002,83,A
USGS,7134180,2/3/2002,86,A
USGS,7134180,2/4/2002,86,A
USGS,7134180,2/5/2002,87,A
USGS,7134180,2/6/2002,88,A
USGS,7134180,2/7/2002,80,A
USGS,7134180,2/8/2002,78,A
USGS,7134180,2/9/2002,76,A
USGS,7134180,2/10/2002,77,A
USGS,7134180,2/11/2002,78,A
USGS,7134180,2/12/2002,77,A
USGS,7134180,2/13/2002,79,A
USGS,7134180,2/14/2002,85,A
USGS,7134180,2/15/2002,82,A
USGS,7134180,2/16/2002,84,A
USGS,7134180,2/17/2002,86,A
USGS,7134180,2/18/2002,86,A
USGS,7134180,2/19/2002,84,A
USGS,7134180,2/20/2002,81,A
USGS,7134180,2/21/2002,81,A
USGS,7134180,2/22/2002,79,A
USGS,7134180,2/23/2002,81,A
USGS,7134180,2/24/2002,80,A
USGS,7134180,2/25/2002,77,A
USGS,7134180,2/26/2002,71,A
USGS,7134180,2/27/2002,77,A
USGS,7134180,2/28/2002,86,A
USGS,7134180,3/1/2002,91,A
USGS,7134180,3/2/2002,81,A
USGS,7134180,3/3/2002,79,A
USGS,7134180,3/4/2002,83,A
USGS,7134180,3/5/2002,76,A
USGS,7134180,3/6/2002,56,A
USGS,7134180,3/7/2002,41,A
USGS,7134180,3/8/2002,40,A
USGS,7134180,3/9/2002,41,A
USGS,7134180,3/10/2002,40,A
USGS,7134180,3/11/2002,42,A
USGS,7134180,3/12/2002,32,A
USGS,7134180,3/13/2002,24,A
USGS,7134180,3/14/2002,24,A
USGS,7134180,3/15/2002,23,A
USGS,7134180,3/16/2002,23,A
USGS,7134180,3/17/2002,23,A
USGS,7134180,3/18/2002,24,A
USGS,7134180,3/19/2002,21,A
USGS,7134180,3/20/2002,17,A:e
USGS,7134180,3/21/2002,16,A:e
USGS,7134180,3/22/2002,15,A:e
USGS,7134180,3/23/2002,15,A:e
USGS,7134180,3/24/2002,14,A:e
USGS,7134180,3/25/2002,14,A:e
USGS,7134180,3/26/2002,13,A:e
USGS,7134180,3/27/2002,13,A:e
USGS,7134180,3/28/2002,13,A:e
USGS,7134180,3/29/2002,13,A:e
USGS,7134180,3/30/2002,14,A:e
USGS,7134180,3/31/2002,13,A:e
USGS,7134180,4/1/2002,12,A:e
USGS,7134180,4/2/2002,12,A:e
USGS,7134180,4/3/2002,12,A:e
USGS,7134180,4/4/2002,12,A:e
USGS,7134180,4/5/2002,12,A:e
USGS,7134180,4/6/2002,13,A:e
USGS,7134180,4/7/2002,12,A:e
USGS,7134180,4/8/2002,13,A:e
USGS,7134180,4/9/2002,13,A:e
USGS,7134180,4/10/2002,12,A:e
USGS,7134180,4/11/2002,11,A:e
USGS,7134180,4/12/2002,30,A:e
USGS,7134180,4/13/2002,80,A
USGS,7134180,4/14/2002,108,A
USGS,7134180,4/15/2002,117,A
USGS,7134180,4/16/2002,119,A
USGS,7134180,4/17/2002,117,A
USGS,7134180,4/18/2002,116,A
USGS,7134180,4/19/2002,143,A
USGS,7134180,4/20/2002,130,A
USGS,7134180,4/21/2002,62,A
USGS,7134180,4/22/2002,34,A
USGS,7134180,4/23/2002,28,A
USGS,7134180,4/24/2002,18,A:e
USGS,7134180,4/25/2002,16,A:e
USGS,7134180,4/26/2002,18,A
USGS,7134180,4/27/2002,21,A
USGS,7134180,4/28/2002,20,A
USGS,7134180,4/29/2002,18,A
USGS,7134180,4/30/2002,18,A
USGS,7134180,5/1/2002,14,A:e
USGS,7134180,5/2/2002,18,A:e
USGS,7134180,5/3/2002,141,A
USGS,7134180,5/4/2002,217,A
USGS,7134180,5/5/2002,171,A
USGS,7134180,5/6/2002,161,A
USGS,7134180,5/7/2002,135,A
USGS,7134180,5/8/2002,65,A
USGS,7134180,5/9/2002,25,A
USGS,7134180,5/10/2002,40,A
USGS,7134180,5/11/2002,27,A
USGS,7134180,5/12/2002,12,A:e
USGS,7134180,5/13/2002,8,A:e
USGS,7134180,5/14/2002,4.5,A:e
USGS,7134180,5/15/2002,4.3,A:e
USGS,7134180,5/16/2002,4.5,A:e
USGS,7134180,5/17/2002,4,A:e
USGS,7134180,5/18/2002,4,A:e
USGS,7134180,5/19/2002,3.9,A:e
USGS,7134180,5/20/2002,3.8,A:e
USGS,7134180,5/21/2002,3.7,A:e
USGS,7134180,5/22/2002,3.6,A:e
USGS,7134180,5/23/2002,3.6,A:e
USGS,7134180,5/24/2002,3.7,A:e
USGS,7134180,5/25/2002,3.8,A:e
USGS,7134180,5/26/2002,4,A:e
USGS,7134180,5/27/2002,3.9,A:e
USGS,7134180,5/28/2002,3.8,A:e
USGS,7134180,5/29/2002,3.8,A:e
USGS,7134180,5/30/2002,3.7,A:e
USGS,7134180,5/31/2002,3.7,A:e
USGS,7134180,6/1/2002,3.8,A:e
USGS,7134180,6/2/2002,3.7,A:e
USGS,7134180,6/3/2002,3.9,A:e
USGS,7134180,6/4/2002,3.9,A:e
USGS,7134180,6/5/2002,4,A:e
USGS,7134180,6/6/2002,4,A:e
USGS,7134180,6/7/2002,4,A:e
USGS,7134180,6/8/2002,3.9,A:e
USGS,7134180,6/9/2002,3.9,A:e
USGS,7134180,6/10/2002,3.8,A:e
USGS,7134180,6/11/2002,3.7,A:e
USGS,7134180,6/12/2002,3.7,A:e
USGS,7134180,6/13/2002,3.9,A:e
USGS,7134180,6/14/2002,3.8,A:e
USGS,7134180,6/15/2002,3.9,A:e
USGS,7134180,6/16/2002,4,A:e
USGS,7134180,6/17/2002,4,A:e
USGS,7134180,6/18/2002,50,A:e
USGS,7134180,6/19/2002,292,A
USGS,7134180,6/20/2002,348,A
USGS,7134180,6/21/2002,305,A
USGS,7134180,6/22/2002,277,A
USGS,7134180,6/23/2002,279,A
USGS,7134180,6/24/2002,291,A
USGS,7134180,6/25/2002,301,A
USGS,7134180,6/26/2002,297,A
USGS,7134180,6/27/2002,298,A
USGS,7134180,6/28/2002,293,A
USGS,7134180,6/29/2002,290,A
USGS,7134180,6/30/2002,290,A
USGS,7134180,7/1/2002,290,A
USGS,7134180,7/2/2002,294,A
USGS,7134180,7/3/2002,292,A
USGS,7134180,7/4/2002,287,A
USGS,7134180,7/5/2002,167,A
USGS,7134180,7/6/2002,105,A
USGS,7134180,7/7/2002,79,A
USGS,7134180,7/8/2002,50,A
USGS,7134180,7/9/2002,33,A
USGS,7134180,7/10/2002,22,A:e
USGS,7134180,7/11/2002,15,A:e
USGS,7134180,7/12/2002,13,A:e
USGS,7134180,7/13/2002,10,A:e
USGS,7134180,7/14/2002,9,A:e
USGS,7134180,7/15/2002,8,A:e
USGS,7134180,7/16/2002,7,A:e
USGS,7134180,7/17/2002,6,A:e
USGS,7134180,7/18/2002,4.3,A:e
USGS,7134180,7/19/2002,4.3,A:e
USGS,7134180,7/20/2002,4.5,A:e
USGS,7134180,7/21/2002,4.5,A:e
USGS,7134180,7/22/2002,4.3,A:e
USGS,7134180,7/23/2002,4.3,A:e
USGS,7134180,7/24/2002,4.4,A:e
USGS,7134180,7/25/2002,4.5,A:e
USGS,7134180,7/26/2002,4.8,A:e
USGS,7134180,7/27/2002,4.9,A:e
USGS,7134180,7/28/2002,4.9,A:e
USGS,7134180,7/29/2002,5,A:e
USGS,7134180,7/30/2002,5,A:e
USGS,7134180,7/31/2002,4.1,A
USGS,7134180,8/1/2002,3.9,A
USGS,7134180,8/2/2002,3.7,A
USGS,7134180,8/3/2002,3.8,A
USGS,7134180,8/4/2002,3.7,A
USGS,7134180,8/5/2002,3.7,A
USGS,7134180,8/6/2002,3.6,A
USGS,7134180,8/7/2002,3.5,A
USGS,7134180,8/8/2002,3.5,A
USGS,7134180,8/9/2002,3.4,A
USGS,7134180,8/10/2002,3.3,A
USGS,7134180,8/11/2002,3.3,A
USGS,7134180,8/12/2002,3.2,A
USGS,7134180,8/13/2002,2.9,A
USGS,7134180,8/14/2002,3.2,A
USGS,7134180,8/15/2002,3.2,A
USGS,7134180,8/16/2002,3.1,A
USGS,7134180,8/17/2002,3.1,A
USGS,7134180,8/18/2002,3.2,A
USGS,7134180,8/19/2002,3.1,A
USGS,7134180,8/20/2002,3.1,A
USGS,7134180,8/21/2002,3.2,A
USGS,7134180,8/22/2002,3.1,A
USGS,7134180,8/23/2002,3.6,A
USGS,7134180,8/24/2002,3.2,A
USGS,7134180,8/25/2002,3.2,A
USGS,7134180,8/26/2002,3.2,A
USGS,7134180,8/27/2002,3.2,A
USGS,7134180,8/28/2002,3.2,A
USGS,7134180,8/29/2002,1240,A
USGS,7134180,8/30/2002,362,A
USGS,7134180,8/31/2002,42,A
USGS,7134180,9/1/2002,13,A
USGS,7134180,9/2/2002,13,A
USGS,7134180,9/3/2002,8.8,A
USGS,7134180,9/4/2002,5.9,A
USGS,7134180,9/5/2002,5.4,A
USGS,7134180,9/6/2002,5.2,A
USGS,7134180,9/7/2002,5,A
USGS,7134180,9/8/2002,4.8,A
USGS,7134180,9/9/2002,5.4,A
USGS,7134180,9/10/2002,28,A
USGS,7134180,9/11/2002,61,A
USGS,7134180,9/12/2002,49,A
USGS,7134180,9/13/2002,52,A
USGS,7134180,9/14/2002,60,A
USGS,7134180,9/15/2002,60,A
USGS,7134180,9/16/2002,57,A
USGS,7134180,9/17/2002,57,A
USGS,7134180,9/18/2002,60,A
USGS,7134180,9/19/2002,57,A
USGS,7134180,9/20/2002,20,A:e
USGS,7134180,9/21/2002,15,A:e
USGS,7134180,9/22/2002,10,A:e
USGS,7134180,9/23/2002,9.7,A:e
USGS,7134180,9/24/2002,9.1,A
USGS,7134180,9/25/2002,8.6,A
USGS,7134180,9/26/2002,8.1,A
USGS,7134180,9/27/2002,7.9,A
USGS,7134180,9/28/2002,7.6,A
USGS,7134180,9/29/2002,7.4,A
USGS,7134180,9/30/2002,7.9,A
USGS,7134180,10/1/2002,7.3,A
USGS,7134180,10/2/2002,6.6,A
USGS,7134180,10/3/2002,6.6,A
USGS,7134180,10/4/2002,6.4,A
USGS,7134180,10/5/2002,6.6,A
USGS,7134180,10/6/2002,4.8,A
USGS,7134180,10/7/2002,4.9,A
USGS,7134180,10/8/2002,4.9,A
USGS,7134180,10/9/2002,5,A
USGS,7134180,10/10/2002,5.1,A
USGS,7134180,10/11/2002,5.5,A
USGS,7134180,10/12/2002,5.2,A
USGS,7134180,10/13/2002,5.2,A
USGS,7134180,10/14/2002,5.2,A
USGS,7134180,10/15/2002,5.1,A
USGS,7134180,10/16/2002,5.1,A
USGS,7134180,10/17/2002,5.1,A
USGS,7134180,10/18/2002,5.2,A
USGS,7134180,10/19/2002,5.1,A
USGS,7134180,10/20/2002,5,A
USGS,7134180,10/21/2002,4.9,A
USGS,7134180,10/22/2002,4.9,A
USGS,7134180,10/23/2002,4.5,A
USGS,7134180,10/24/2002,4.4,A
USGS,7134180,10/25/2002,4.7,A
USGS,7134180,10/26/2002,4.6,A
USGS,7134180,10/27/2002,4.4,A
USGS,7134180,10/28/2002,4.3,A
USGS,7134180,10/29/2002,4.5,A
USGS,7134180,10/30/2002,4.1,A
USGS,7134180,10/31/2002,4,A
USGS,7134180,11/1/2002,4,A
USGS,7134180,11/2/2002,3.9,A
USGS,7134180,11/3/2002,3.7,A
USGS,7134180,11/4/2002,3.8,A
USGS,7134180,11/5/2002,3.6,A
USGS,7134180,11/6/2002,3.4,A
