# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-01-11 22:44:35 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07134180 ARKANSAS RIVER NEAR GRANADA, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 07134180
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	07134180	2001-01-06	138	A
USGS	07134180	2001-01-07	137	A
USGS	07134180	2001-01-08	132	A
USGS	07134180	2001-01-09	132	A
USGS	07134180	2001-01-10	137	A
USGS	07134180	2001-01-11	135	A
USGS	07134180	2001-01-12	131	A
USGS	07134180	2001-01-13	134	A
USGS	07134180	2001-01-14	130	A
USGS	07134180	2001-01-15	128	A
USGS	07134180	2001-01-16	138	A
USGS	07134180	2001-01-17	123	A
USGS	07134180	2001-01-18	111	A
USGS	07134180	2001-01-19	130	A
USGS	07134180	2001-01-20	132	A
USGS	07134180	2001-01-21	132	A
USGS	07134180	2001-01-22	129	A
USGS	07134180	2001-01-23	130	A
USGS	07134180	2001-01-24	131	A
USGS	07134180	2001-01-25	131	A
USGS	07134180	2001-01-26	135	A
USGS	07134180	2001-01-27	136	A
USGS	07134180	2001-01-28	135	A
USGS	07134180	2001-01-29	134	A
USGS	07134180	2001-01-30	136	A
USGS	07134180	2001-01-31	127	A
USGS	07134180	2001-02-01	125	A
USGS	07134180	2001-02-02	124	A
USGS	07134180	2001-02-03	128	A
USGS	07134180	2001-02-04	132	A
USGS	07134180	2001-02-05	133	A
USGS	07134180	2001-02-06	135	A
USGS	07134180	2001-02-07	138	A
USGS	07134180	2001-02-08	141	A
USGS	07134180	2001-02-09	130	A
USGS	07134180	2001-02-10	119	A
USGS	07134180	2001-02-11	134	A
USGS	07134180	2001-02-12	137	A
USGS	07134180	2001-02-13	143	A
USGS	07134180	2001-02-14	139	A
USGS	07134180	2001-02-15	135	A
USGS	07134180	2001-02-16	132	A
USGS	07134180	2001-02-17	127	A
USGS	07134180	2001-02-18	126	A
USGS	07134180	2001-02-19	133	A
USGS	07134180	2001-02-20	127	A
USGS	07134180	2001-02-21	127	A
USGS	07134180	2001-02-22	127	A
USGS	07134180	2001-02-23	128	A
USGS	07134180	2001-02-24	133	A
USGS	07134180	2001-02-25	132	A
USGS	07134180	2001-02-26	127	A
USGS	07134180	2001-02-27	124	A
USGS	07134180	2001-02-28	122	A
USGS	07134180	2001-03-01	125	A
USGS	07134180	2001-03-02	135	A
USGS	07134180	2001-03-03	127	A
USGS	07134180	2001-03-04	123	A
USGS	07134180	2001-03-05	122	A
USGS	07134180	2001-03-06	118	A
USGS	07134180	2001-03-07	112	A
USGS	07134180	2001-03-08	109	A
USGS	07134180	2001-03-09	104	A
USGS	07134180	2001-03-10	103	A
USGS	07134180	2001-03-11	105	A
USGS	07134180	2001-03-12	109	A
USGS	07134180	2001-03-13	110	A
USGS	07134180	2001-03-14	107	A
USGS	07134180	2001-03-15	101	A
USGS	07134180	2001-03-16	105	A
USGS	07134180	2001-03-17	112	A
USGS	07134180	2001-03-18	120	A
USGS	07134180	2001-03-19	122	A
USGS	07134180	2001-03-20	112	A
USGS	07134180	2001-03-21	106	A
USGS	07134180	2001-03-22	104	A
USGS	07134180	2001-03-23	103	A
USGS	07134180	2001-03-24	100	A
USGS	07134180	2001-03-25	101	A
USGS	07134180	2001-03-26	118	A
USGS	07134180	2001-03-27	117	A
USGS	07134180	2001-03-28	121	A
USGS	07134180	2001-03-29	117	A
USGS	07134180	2001-03-30	120	A
USGS	07134180	2001-03-31	111	A
USGS	07134180	2001-04-01	108	A
USGS	07134180	2001-04-02	107	A
USGS	07134180	2001-04-03	115	A
USGS	07134180	2001-04-04	118	A
USGS	07134180	2001-04-05	110	A
USGS	07134180	2001-04-06	105	A
USGS	07134180	2001-04-07	99	A
USGS	07134180	2001-04-08	94	A
USGS	07134180	2001-04-09	92	A
USGS	07134180	2001-04-10	91	A
USGS	07134180	2001-04-11	88	A
USGS	07134180	2001-04-12	94	A
USGS	07134180	2001-04-13	104	A
USGS	07134180	2001-04-14	94	A
USGS	07134180	2001-04-15	80	A
USGS	07134180	2001-04-16	72	A
USGS	07134180	2001-04-17	64	A
USGS	07134180	2001-04-18	59	A
USGS	07134180	2001-04-19	47	A
USGS	07134180	2001-04-20	36	A:e
USGS	07134180	2001-04-21	35	A:e
USGS	07134180	2001-04-22	33	A:e
USGS	07134180	2001-04-23	33	A:e
USGS	07134180	2001-04-24	30	A:e
USGS	07134180	2001-04-25	28	A:e
USGS	07134180	2001-04-26	27	A:e
USGS	07134180	2001-04-27	26	A
USGS	07134180	2001-04-28	23	A
USGS	07134180	2001-04-29	22	A
USGS	07134180	2001-04-30	18	A
USGS	07134180	2001-05-01	18	A
USGS	07134180	2001-05-02	18	A
USGS	07134180	2001-05-03	20	A
USGS	07134180	2001-05-04	34	A
USGS	07134180	2001-05-05	72	A
USGS	07134180	2001-05-06	84	A
USGS	07134180	2001-05-07	86	A
USGS	07134180	2001-05-08	81	A
USGS	07134180	2001-05-09	55	A
USGS	07134180	2001-05-10	47	A
USGS	07134180	2001-05-11	47	A
USGS	07134180	2001-05-12	46	A
USGS	07134180	2001-05-13	44	A
USGS	07134180	2001-05-14	44	A
USGS	07134180	2001-05-15	44	A
USGS	07134180	2001-05-16	44	A
USGS	07134180	2001-05-17	69	A
USGS	07134180	2001-05-18	71	A
USGS	07134180	2001-05-19	141	A
USGS	07134180	2001-05-20	493	A
USGS	07134180	2001-05-21	593	A
USGS	07134180	2001-05-22	527	A
USGS	07134180	2001-05-23	268	A
USGS	07134180	2001-05-24	156	A
USGS	07134180	2001-05-25	128	A
USGS	07134180	2001-05-26	114	A
USGS	07134180	2001-05-27	106	A
USGS	07134180	2001-05-28	100	A
USGS	07134180	2001-05-29	109	A
USGS	07134180	2001-05-30	176	A
USGS	07134180	2001-05-31	134	A
USGS	07134180	2001-06-01	113	A
USGS	07134180	2001-06-02	100	A
USGS	07134180	2001-06-03	100	A
USGS	07134180	2001-06-04	102	A
USGS	07134180	2001-06-05	94	A
USGS	07134180	2001-06-06	88	A
USGS	07134180	2001-06-07	87	A
USGS	07134180	2001-06-08	518	A
USGS	07134180	2001-06-09	673	A
USGS	07134180	2001-06-10	208	A
USGS	07134180	2001-06-11	129	A
USGS	07134180	2001-06-12	93	A
USGS	07134180	2001-06-13	48	A
USGS	07134180	2001-06-14	35	A
USGS	07134180	2001-06-15	29	A
USGS	07134180	2001-06-16	28	A
USGS	07134180	2001-06-17	27	A
USGS	07134180	2001-06-18	27	A
USGS	07134180	2001-06-19	62	A
USGS	07134180	2001-06-20	260	A
USGS	07134180	2001-06-21	409	A
USGS	07134180	2001-06-22	236	A
USGS	07134180	2001-06-23	195	A
USGS	07134180	2001-06-24	466	A
USGS	07134180	2001-06-25	517	A
USGS	07134180	2001-06-26	569	A
USGS	07134180	2001-06-27	639	A
USGS	07134180	2001-06-28	670	A
USGS	07134180	2001-06-29	660	A
USGS	07134180	2001-06-30	647	A
USGS	07134180	2001-07-01	629	A
USGS	07134180	2001-07-02	624	A
USGS	07134180	2001-07-03	608	A
USGS	07134180	2001-07-04	591	A
USGS	07134180	2001-07-05	578	A
USGS	07134180	2001-07-06	572	A
USGS	07134180	2001-07-07	562	A
USGS	07134180	2001-07-08	558	A
USGS	07134180	2001-07-09	547	A
USGS	07134180	2001-07-10	547	A
USGS	07134180	2001-07-11	545	A
USGS	07134180	2001-07-12	539	A
USGS	07134180	2001-07-13	565	A
USGS	07134180	2001-07-14	751	A
USGS	07134180	2001-07-15	834	A
USGS	07134180	2001-07-16	475	A
USGS	07134180	2001-07-17	554	A
USGS	07134180	2001-07-18	602	A
USGS	07134180	2001-07-19	542	A
USGS	07134180	2001-07-20	526	A
USGS	07134180	2001-07-21	539	A
USGS	07134180	2001-07-22	552	A
USGS	07134180	2001-07-23	545	A
USGS	07134180	2001-07-24	554	A
USGS	07134180	2001-07-25	557	A
USGS	07134180	2001-07-26	570	A
USGS	07134180	2001-07-27	653	A
USGS	07134180	2001-07-28	646	A
USGS	07134180	2001-07-29	608	A
USGS	07134180	2001-07-30	566	A
USGS	07134180	2001-07-31	541	A
USGS	07134180	2001-08-01	590	A
USGS	07134180	2001-08-02	601	A
USGS	07134180	2001-08-03	591	A
USGS	07134180	2001-08-04	584	A
USGS	07134180	2001-08-05	564	A
USGS	07134180	2001-08-06	563	A
USGS	07134180	2001-08-07	570	A
USGS	07134180	2001-08-08	557	A
USGS	07134180	2001-08-09	550	A
USGS	07134180	2001-08-10	555	A
USGS	07134180	2001-08-11	534	A
USGS	07134180	2001-08-12	525	A
USGS	07134180	2001-08-13	520	A
USGS	07134180	2001-08-14	426	A
USGS	07134180	2001-08-15	302	A
USGS	07134180	2001-08-16	277	A
USGS	07134180	2001-08-17	234	A
USGS	07134180	2001-08-18	160	A
USGS	07134180	2001-08-19	135	A
USGS	07134180	2001-08-20	129	A
USGS	07134180	2001-08-21	125	A
USGS	07134180	2001-08-22	120	A
USGS	07134180	2001-08-23	119	A
USGS	07134180	2001-08-24	119	A
USGS	07134180	2001-08-25	124	A
USGS	07134180	2001-08-26	124	A
USGS	07134180	2001-08-27	126	A
USGS	07134180	2001-08-28	118	A
USGS	07134180	2001-08-29	93	A
USGS	07134180	2001-08-30	89	A
USGS	07134180	2001-08-31	79	A
USGS	07134180	2001-09-01	71	A
USGS	07134180	2001-09-02	71	A
USGS	07134180	2001-09-03	71	A
USGS	07134180	2001-09-04	71	A
USGS	07134180	2001-09-05	71	A
USGS	07134180	2001-09-06	70	A
USGS	07134180	2001-09-07	69	A
USGS	07134180	2001-09-08	70	A
USGS	07134180	2001-09-09	70	A
USGS	07134180	2001-09-10	65	A
USGS	07134180	2001-09-11	58	A
USGS	07134180	2001-09-12	54	A
USGS	07134180	2001-09-13	52	A
USGS	07134180	2001-09-14	51	A
USGS	07134180	2001-09-15	59	A
USGS	07134180	2001-09-16	184	A
USGS	07134180	2001-09-17	244	A
USGS	07134180	2001-09-18	262	A
USGS	07134180	2001-09-19	233	A
USGS	07134180	2001-09-20	222	A
USGS	07134180	2001-09-21	182	A
USGS	07134180	2001-09-22	118	A
USGS	07134180	2001-09-23	96	A
USGS	07134180	2001-09-24	93	A
USGS	07134180	2001-09-25	85	A
USGS	07134180	2001-09-26	83	A
USGS	07134180	2001-09-27	78	A
USGS	07134180	2001-09-28	77	A
USGS	07134180	2001-09-29	75	A
USGS	07134180	2001-09-30	73	A
USGS	07134180	2001-10-01	72	A
USGS	07134180	2001-10-02	73	A
USGS	07134180	2001-10-03	73	A
USGS	07134180	2001-10-04	74	A
USGS	07134180	2001-10-05	74	A
USGS	07134180	2001-10-06	75	A
USGS	07134180	2001-10-07	79	A
USGS	07134180	2001-10-08	83	A
USGS	07134180	2001-10-09	79	A
USGS	07134180	2001-10-10	79	A
USGS	07134180	2001-10-11	78	A
USGS	07134180	2001-10-12	79	A
USGS	07134180	2001-10-13	79	A
USGS	07134180	2001-10-14	79	A
USGS	07134180	2001-10-15	70	A
USGS	07134180	2001-10-16	62	A
USGS	07134180	2001-10-17	78	A
USGS	07134180	2001-10-18	90	A
USGS	07134180	2001-10-19	91	A
USGS	07134180	2001-10-20	93	A
USGS	07134180	2001-10-21	93	A
USGS	07134180	2001-10-22	95	A
USGS	07134180	2001-10-23	97	A
USGS	07134180	2001-10-24	97	A
USGS	07134180	2001-10-25	96	A
USGS	07134180	2001-10-26	95	A
USGS	07134180	2001-10-27	96	A
USGS	07134180	2001-10-28	98	A
USGS	07134180	2001-10-29	97	A
USGS	07134180	2001-10-30	95	A
USGS	07134180	2001-10-31	92	A
USGS	07134180	2001-11-01	89	A
USGS	07134180	2001-11-02	86	A
USGS	07134180	2001-11-03	84	A
USGS	07134180	2001-11-04	79	A
USGS	07134180	2001-11-05	70	A
USGS	07134180	2001-11-06	63	A
USGS	07134180	2001-11-07	60	A
USGS	07134180	2001-11-08	56	A
USGS	07134180	2001-11-09	53	A
USGS	07134180	2001-11-10	50	A
USGS	07134180	2001-11-11	47	A
USGS	07134180	2001-11-12	45	A
USGS	07134180	2001-11-13	43	A
USGS	07134180	2001-11-14	60	A
USGS	07134180	2001-11-15	74	A
USGS	07134180	2001-11-16	73	A
USGS	07134180	2001-11-17	71	A
USGS	07134180	2001-11-18	69	A
USGS	07134180	2001-11-19	65	A
USGS	07134180	2001-11-20	63	A
USGS	07134180	2001-11-21	62	A
USGS	07134180	2001-11-22	62	A
USGS	07134180	2001-11-23	66	A
USGS	07134180	2001-11-24	66	A
USGS	07134180	2001-11-25	65	A
USGS	07134180	2001-11-26	63	A
USGS	07134180	2001-11-27	62	A
USGS	07134180	2001-11-28	62	A
USGS	07134180	2001-11-29	65	A
USGS	07134180	2001-11-30	66	A
USGS	07134180	2001-12-01	72	A
USGS	07134180	2001-12-02	75	A
USGS	07134180	2001-12-03	75	A
USGS	07134180	2001-12-04	79	A
USGS	07134180	2001-12-05	79	A
USGS	07134180	2001-12-06	77	A
USGS	07134180	2001-12-07	77	A
USGS	07134180	2001-12-08	76	A
USGS	07134180	2001-12-09	76	A
USGS	07134180	2001-12-10	77	A
USGS	07134180	2001-12-11	79	A
USGS	07134180	2001-12-12	81	A
USGS	07134180	2001-12-13	78	A
USGS	07134180	2001-12-14	77	A
USGS	07134180	2001-12-15	78	A
USGS	07134180	2001-12-16	77	A
USGS	07134180	2001-12-17	76	A
USGS	07134180	2001-12-18	78	A
USGS	07134180	2001-12-19	76	A
USGS	07134180	2001-12-20	77	A
USGS	07134180	2001-12-21	78	A
USGS	07134180	2001-12-22	81	A
USGS	07134180	2001-12-23	78	A
USGS	07134180	2001-12-24	76	A
USGS	07134180	2001-12-25	76	A
USGS	07134180	2001-12-26	75	A
USGS	07134180	2001-12-27	76	A
USGS	07134180	2001-12-28	75	A
USGS	07134180	2001-12-29	72	A
USGS	07134180	2001-12-30	72	A
USGS	07134180	2001-12-31	71	A
USGS	07134180	2002-01-01	71	A
USGS	07134180	2002-01-02	72	A
USGS	07134180	2002-01-03	79	A
USGS	07134180	2002-01-04	88	A
USGS	07134180	2002-01-05	92	A
USGS	07134180	2002-01-06	95	A
USGS	07134180	2002-01-07	96	A
USGS	07134180	2002-01-08	94	A
USGS	07134180	2002-01-09	91	A
USGS	07134180	2002-01-10	90	A
USGS	07134180	2002-01-11	88	A
USGS	07134180	2002-01-12	86	A
USGS	07134180	2002-01-13	84	A
USGS	07134180	2002-01-14	80	A
USGS	07134180	2002-01-15	78	A
USGS	07134180	2002-01-16	76	A
USGS	07134180	2002-01-17	75	A
USGS	07134180	2002-01-18	74	A
USGS	07134180	2002-01-19	74	A
USGS	07134180	2002-01-20	73	A
USGS	07134180	2002-01-21	73	A
USGS	07134180	2002-01-22	74	A
USGS	07134180	2002-01-23	74	A
USGS	07134180	2002-01-24	71	A
USGS	07134180	2002-01-25	74	A
USGS	07134180	2002-01-26	77	A
USGS	07134180	2002-01-27	76	A
USGS	07134180	2002-01-28	75	A
USGS	07134180	2002-01-29	75	A
USGS	07134180	2002-01-30	73	A
USGS	07134180	2002-01-31	77	A
USGS	07134180	2002-02-01	79	A
USGS	07134180	2002-02-02	83	A
USGS	07134180	2002-02-03	86	A
USGS	07134180	2002-02-04	86	A
USGS	07134180	2002-02-05	87	A
USGS	07134180	2002-02-06	88	A
USGS	07134180	2002-02-07	80	A
USGS	07134180	2002-02-08	78	A
USGS	07134180	2002-02-09	76	A
USGS	07134180	2002-02-10	77	A
USGS	07134180	2002-02-11	78	A
USGS	07134180	2002-02-12	77	A
USGS	07134180	2002-02-13	79	A
USGS	07134180	2002-02-14	85	A
USGS	07134180	2002-02-15	82	A
USGS	07134180	2002-02-16	84	A
USGS	07134180	2002-02-17	86	A
USGS	07134180	2002-02-18	86	A
USGS	07134180	2002-02-19	84	A
USGS	07134180	2002-02-20	81	A
USGS	07134180	2002-02-21	81	A
USGS	07134180	2002-02-22	79	A
USGS	07134180	2002-02-23	81	A
USGS	07134180	2002-02-24	80	A
USGS	07134180	2002-02-25	77	A
USGS	07134180	2002-02-26	71	A
USGS	07134180	2002-02-27	77	A
USGS	07134180	2002-02-28	86	A
USGS	07134180	2002-03-01	91	A
USGS	07134180	2002-03-02	81	A
USGS	07134180	2002-03-03	79	A
USGS	07134180	2002-03-04	83	A
USGS	07134180	2002-03-05	76	A
USGS	07134180	2002-03-06	56	A
USGS	07134180	2002-03-07	41	A
USGS	07134180	2002-03-08	40	A
USGS	07134180	2002-03-09	41	A
USGS	07134180	2002-03-10	40	A
USGS	07134180	2002-03-11	42	A
USGS	07134180	2002-03-12	32	A
USGS	07134180	2002-03-13	24	A
USGS	07134180	2002-03-14	24	A
USGS	07134180	2002-03-15	23	A
USGS	07134180	2002-03-16	23	A
USGS	07134180	2002-03-17	23	A
USGS	07134180	2002-03-18	24	A
USGS	07134180	2002-03-19	21	A
USGS	07134180	2002-03-20	17	A:e
USGS	07134180	2002-03-21	16	A:e
USGS	07134180	2002-03-22	15	A:e
USGS	07134180	2002-03-23	15	A:e
USGS	07134180	2002-03-24	14	A:e
USGS	07134180	2002-03-25	14	A:e
USGS	07134180	2002-03-26	13	A:e
USGS	07134180	2002-03-27	13	A:e
USGS	07134180	2002-03-28	13	A:e
USGS	07134180	2002-03-29	13	A:e
USGS	07134180	2002-03-30	14	A:e
USGS	07134180	2002-03-31	13	A:e
USGS	07134180	2002-04-01	12	A:e
USGS	07134180	2002-04-02	12	A:e
USGS	07134180	2002-04-03	12	A:e
USGS	07134180	2002-04-04	12	A:e
USGS	07134180	2002-04-05	12	A:e
USGS	07134180	2002-04-06	13	A:e
USGS	07134180	2002-04-07	12	A:e
USGS	07134180	2002-04-08	13	A:e
USGS	07134180	2002-04-09	13	A:e
USGS	07134180	2002-04-10	12	A:e
USGS	07134180	2002-04-11	11	A:e
USGS	07134180	2002-04-12	30	A:e
USGS	07134180	2002-04-13	80	A
USGS	07134180	2002-04-14	108	A
USGS	07134180	2002-04-15	117	A
USGS	07134180	2002-04-16	119	A
USGS	07134180	2002-04-17	117	A
USGS	07134180	2002-04-18	116	A
USGS	07134180	2002-04-19	143	A
USGS	07134180	2002-04-20	130	A
USGS	07134180	2002-04-21	62	A
USGS	07134180	2002-04-22	34	A
USGS	07134180	2002-04-23	28	A
USGS	07134180	2002-04-24	18	A:e
USGS	07134180	2002-04-25	16	A:e
USGS	07134180	2002-04-26	18	A
USGS	07134180	2002-04-27	21	A
USGS	07134180	2002-04-28	20	A
USGS	07134180	2002-04-29	18	A
USGS	07134180	2002-04-30	18	A
USGS	07134180	2002-05-01	14	A:e
USGS	07134180	2002-05-02	18	A:e
USGS	07134180	2002-05-03	141	A
USGS	07134180	2002-05-04	217	A
USGS	07134180	2002-05-05	171	A
USGS	07134180	2002-05-06	161	A
USGS	07134180	2002-05-07	135	A
USGS	07134180	2002-05-08	65	A
USGS	07134180	2002-05-09	25	A
USGS	07134180	2002-05-10	40	A
USGS	07134180	2002-05-11	27	A
USGS	07134180	2002-05-12	12	A:e
USGS	07134180	2002-05-13	8.0	A:e
USGS	07134180	2002-05-14	4.5	A:e
USGS	07134180	2002-05-15	4.3	A:e
USGS	07134180	2002-05-16	4.5	A:e
USGS	07134180	2002-05-17	4.0	A:e
USGS	07134180	2002-05-18	4.0	A:e
USGS	07134180	2002-05-19	3.9	A:e
USGS	07134180	2002-05-20	3.8	A:e
USGS	07134180	2002-05-21	3.7	A:e
USGS	07134180	2002-05-22	3.6	A:e
USGS	07134180	2002-05-23	3.6	A:e
USGS	07134180	2002-05-24	3.7	A:e
USGS	07134180	2002-05-25	3.8	A:e
USGS	07134180	2002-05-26	4.0	A:e
USGS	07134180	2002-05-27	3.9	A:e
USGS	07134180	2002-05-28	3.8	A:e
USGS	07134180	2002-05-29	3.8	A:e
USGS	07134180	2002-05-30	3.7	A:e
USGS	07134180	2002-05-31	3.7	A:e
USGS	07134180	2002-06-01	3.8	A:e
USGS	07134180	2002-06-02	3.7	A:e
USGS	07134180	2002-06-03	3.9	A:e
USGS	07134180	2002-06-04	3.9	A:e
USGS	07134180	2002-06-05	4.0	A:e
USGS	07134180	2002-06-06	4.0	A:e
USGS	07134180	2002-06-07	4.0	A:e
USGS	07134180	2002-06-08	3.9	A:e
USGS	07134180	2002-06-09	3.9	A:e
USGS	07134180	2002-06-10	3.8	A:e
USGS	07134180	2002-06-11	3.7	A:e
USGS	07134180	2002-06-12	3.7	A:e
USGS	07134180	2002-06-13	3.9	A:e
USGS	07134180	2002-06-14	3.8	A:e
USGS	07134180	2002-06-15	3.9	A:e
USGS	07134180	2002-06-16	4.0	A:e
USGS	07134180	2002-06-17	4.0	A:e
USGS	07134180	2002-06-18	50	A:e
USGS	07134180	2002-06-19	292	A
USGS	07134180	2002-06-20	348	A
USGS	07134180	2002-06-21	305	A
USGS	07134180	2002-06-22	277	A
USGS	07134180	2002-06-23	279	A
USGS	07134180	2002-06-24	291	A
USGS	07134180	2002-06-25	301	A
USGS	07134180	2002-06-26	297	A
USGS	07134180	2002-06-27	298	A
USGS	07134180	2002-06-28	293	A
USGS	07134180	2002-06-29	290	A
USGS	07134180	2002-06-30	290	A
USGS	07134180	2002-07-01	290	A
USGS	07134180	2002-07-02	294	A
USGS	07134180	2002-07-03	292	A
USGS	07134180	2002-07-04	287	A
USGS	07134180	2002-07-05	167	A
USGS	07134180	2002-07-06	105	A
USGS	07134180	2002-07-07	79	A
USGS	07134180	2002-07-08	50	A
USGS	07134180	2002-07-09	33	A
USGS	07134180	2002-07-10	22	A:e
USGS	07134180	2002-07-11	15	A:e
USGS	07134180	2002-07-12	13	A:e
USGS	07134180	2002-07-13	10	A:e
USGS	07134180	2002-07-14	9.0	A:e
USGS	07134180	2002-07-15	8.0	A:e
USGS	07134180	2002-07-16	7.0	A:e
USGS	07134180	2002-07-17	6.0	A:e
USGS	07134180	2002-07-18	4.3	A:e
USGS	07134180	2002-07-19	4.3	A:e
USGS	07134180	2002-07-20	4.5	A:e
USGS	07134180	2002-07-21	4.5	A:e
USGS	07134180	2002-07-22	4.3	A:e
USGS	07134180	2002-07-23	4.3	A:e
USGS	07134180	2002-07-24	4.4	A:e
USGS	07134180	2002-07-25	4.5	A:e
USGS	07134180	2002-07-26	4.8	A:e
USGS	07134180	2002-07-27	4.9	A:e
USGS	07134180	2002-07-28	4.9	A:e
USGS	07134180	2002-07-29	5.0	A:e
USGS	07134180	2002-07-30	5.0	A:e
USGS	07134180	2002-07-31	4.1	A
USGS	07134180	2002-08-01	3.9	A
USGS	07134180	2002-08-02	3.7	A
USGS	07134180	2002-08-03	3.8	A
USGS	07134180	2002-08-04	3.7	A
USGS	07134180	2002-08-05	3.7	A
USGS	07134180	2002-08-06	3.6	A
USGS	07134180	2002-08-07	3.5	A
USGS	07134180	2002-08-08	3.5	A
USGS	07134180	2002-08-09	3.4	A
USGS	07134180	2002-08-10	3.3	A
USGS	07134180	2002-08-11	3.3	A
USGS	07134180	2002-08-12	3.2	A
USGS	07134180	2002-08-13	2.9	A
USGS	07134180	2002-08-14	3.2	A
USGS	07134180	2002-08-15	3.2	A
USGS	07134180	2002-08-16	3.1	A
USGS	07134180	2002-08-17	3.1	A
USGS	07134180	2002-08-18	3.2	A
USGS	07134180	2002-08-19	3.1	A
USGS	07134180	2002-08-20	3.1	A
USGS	07134180	2002-08-21	3.2	A
USGS	07134180	2002-08-22	3.1	A
USGS	07134180	2002-08-23	3.6	A
USGS	07134180	2002-08-24	3.2	A
USGS	07134180	2002-08-25	3.2	A
USGS	07134180	2002-08-26	3.2	A
USGS	07134180	2002-08-27	3.2	A
USGS	07134180	2002-08-28	3.2	A
USGS	07134180	2002-08-29	1240	A
USGS	07134180	2002-08-30	362	A
USGS	07134180	2002-08-31	42	A
USGS	07134180	2002-09-01	13	A
USGS	07134180	2002-09-02	13	A
USGS	07134180	2002-09-03	8.8	A
USGS	07134180	2002-09-04	5.9	A
USGS	07134180	2002-09-05	5.4	A
USGS	07134180	2002-09-06	5.2	A
USGS	07134180	2002-09-07	5.0	A
USGS	07134180	2002-09-08	4.8	A
USGS	07134180	2002-09-09	5.4	A
USGS	07134180	2002-09-10	28	A
USGS	07134180	2002-09-11	61	A
USGS	07134180	2002-09-12	49	A
USGS	07134180	2002-09-13	52	A
USGS	07134180	2002-09-14	60	A
USGS	07134180	2002-09-15	60	A
USGS	07134180	2002-09-16	57	A
USGS	07134180	2002-09-17	57	A
USGS	07134180	2002-09-18	60	A
USGS	07134180	2002-09-19	57	A
USGS	07134180	2002-09-20	20	A:e
USGS	07134180	2002-09-21	15	A:e
USGS	07134180	2002-09-22	10	A:e
USGS	07134180	2002-09-23	9.7	A:e
USGS	07134180	2002-09-24	9.1	A
USGS	07134180	2002-09-25	8.6	A
USGS	07134180	2002-09-26	8.1	A
USGS	07134180	2002-09-27	7.9	A
USGS	07134180	2002-09-28	7.6	A
USGS	07134180	2002-09-29	7.4	A
USGS	07134180	2002-09-30	7.9	A
USGS	07134180	2002-10-01	7.3	A
USGS	07134180	2002-10-02	6.6	A
USGS	07134180	2002-10-03	6.6	A
USGS	07134180	2002-10-04	6.4	A
USGS	07134180	2002-10-05	6.6	A
USGS	07134180	2002-10-06	4.8	A
USGS	07134180	2002-10-07	4.9	A
USGS	07134180	2002-10-08	4.9	A
USGS	07134180	2002-10-09	5.0	A
USGS	07134180	2002-10-10	5.1	A
USGS	07134180	2002-10-11	5.5	A
USGS	07134180	2002-10-12	5.2	A
USGS	07134180	2002-10-13	5.2	A
USGS	07134180	2002-10-14	5.2	A
USGS	07134180	2002-10-15	5.1	A
USGS	07134180	2002-10-16	5.1	A
USGS	07134180	2002-10-17	5.1	A
USGS	07134180	2002-10-18	5.2	A
USGS	07134180	2002-10-19	5.1	A
USGS	07134180	2002-10-20	5.0	A
USGS	07134180	2002-10-21	4.9	A
USGS	07134180	2002-10-22	4.9	A
USGS	07134180	2002-10-23	4.5	A
USGS	07134180	2002-10-24	4.4	A
USGS	07134180	2002-10-25	4.7	A
USGS	07134180	2002-10-26	4.6	A
USGS	07134180	2002-10-27	4.4	A
USGS	07134180	2002-10-28	4.3	A
USGS	07134180	2002-10-29	4.5	A
USGS	07134180	2002-10-30	4.1	A
USGS	07134180	2002-10-31	4.0	A
USGS	07134180	2002-11-01	4.0	A
USGS	07134180	2002-11-02	3.9	A
USGS	07134180	2002-11-03	3.7	A
USGS	07134180	2002-11-04	3.8	A
USGS	07134180	2002-11-05	3.6	A
USGS	07134180	2002-11-06	3.4	A
USGS	07134180	2002-11-07	3.5	A
USGS	07134180	2002-11-08	3.6	A
USGS	07134180	2002-11-09	3.6	A
USGS	07134180	2002-11-10	3.5	A
USGS	07134180	2002-11-11	3.4	A
USGS	07134180	2002-11-12	3.4	A
USGS	07134180	2002-11-13	3.4	A
USGS	07134180	2002-11-14	3.3	A
USGS	07134180	2002-11-15	3.3	A
USGS	07134180	2002-11-16	3.2	A
USGS	07134180	2002-11-17	14	A
USGS	07134180	2002-11-18	23	A
USGS	07134180	2002-11-19	24	A
USGS	07134180	2002-11-20	25	A
